char,unicode,missing_cho,missing_jung,missing_jong,missing_total,in_ref78,ink_ratio,bbox_fill,edge_density,n_components,psnr,ssim
쑴,U+C474,0,0,0,0,0,0.13873291015625,0.651123046875,0.13726806640625,3,nan,nan
쑵,U+C475,0,0,0,0,0,0.1514892578125,0.713134765625,0.1513671875,5,nan,nan
쑶,U+C476,0,0,0,0,0,0.1668701171875,0.74005126953125,0.14630126953125,4,nan,nan
쑷,U+C477,0,0,0,0,0,0.139892578125,0.62774658203125,0.11395263671875,3,nan,nan
쑸,U+C478,0,0,0,0,0,0.173828125,0.7734375,0.14056396484375,4,nan,nan
쑹,U+C479,0,0,0,0,0,0.146240234375,0.64337158203125,0.1165771484375,2,nan,nan
쑺,U+C47A,0,0,1,1,0,0.1527099609375,0.68115234375,0.13604736328125,3,nan,nan
쑻,U+C47B,0,0,0,0,0,0.1632080078125,0.6875,0.146728515625,2,nan,nan
쑼,U+C47C,0,0,1,1,0,0.16363525390625,0.68212890625,0.150390625,3,nan,nan
쑽,U+C47D,0,0,1,1,0,0.16632080078125,0.661376953125,0.1507568359375,3,nan,nan
쑾,U+C47E,0,0,0,0,0,0.17108154296875,0.8836669921875,0.15692138671875,9,nan,nan
쑿,U+C47F,0,0,0,0,0,0.15643310546875,0.765625,0.14794921875,6,nan,nan
쒀,U+C480,0,0,0,0,0,0.119873046875,0.5548095703125,0.1256103515625,4,nan,nan
쒁,U+C481,0,0,0,0,0,0.13330078125,0.69818115234375,0.14544677734375,6,nan,nan
쒂,U+C482,0,0,1,1,0,0.16259765625,0.6998291015625,0.1690673828125,8,nan,nan
쒃,U+C483,0,0,0,0,0,0.1756591796875,0.83056640625,0.16534423828125,7,nan,nan
쒄,U+C484,0,0,0,0,0,0.15228271484375,0.6942138671875,0.146240234375,5,nan,nan
쒅,U+C485,0,0,1,1,0,0.1806640625,0.78125,0.18585205078125,10,nan,nan
쒆,U+C486,0,0,1,1,0,0.20367431640625,0.7734375,0.19427490234375,8,nan,nan
쒇,U+C487,0,0,1,1,0,0.15313720703125,0.713134765625,0.15606689453125,5,nan,nan
쒈,U+C488,0,0,0,0,0,0.17291259765625,0.6953125,0.18072509765625,6,nan,nan
쒉,U+C489,0,0,0,0,0,0.1873779296875,0.8359375,0.18890380859375,13,nan,nan
쒊,U+C48A,0,0,0,0,0,0.176025390625,0.7286376953125,0.18487548828125,9,nan,nan
쒋,U+C48B,0,0,0,0,0,0.1851806640625,0.6796875,0.18841552734375,8,nan,nan
쒌,U+C48C,0,0,0,0,0,0.175537109375,0.8216552734375,0.18310546875,17,nan,nan
쒍,U+C48D,0,0,0,0,0,0.18267822265625,0.703125,0.1875,11,nan,nan
쒎,U+C48E,0,0,1,1,0,0.2113037109375,0.7109375,0.19122314453125,6,nan,nan
쒏,U+C48F,0,0,0,0,0,0.19140625,0.671875,0.18170166015625,6,nan,nan
쒐,U+C490,0,0,0,0,0,0.1734619140625,0.67437744140625,0.1578369140625,6,nan,nan
쒑,U+C491,0,0,0,0,0,0.17022705078125,0.7109375,0.15093994140625,9,nan,nan
쒒,U+C492,0,0,0,0,0,0.1851806640625,0.8125,0.18316650390625,10,nan,nan
쒓,U+C493,0,0,0,0,0,0.15948486328125,0.6976318359375,0.1468505859375,6,nan,nan
쒔,U+C494,0,0,0,0,0,0.18194580078125,0.84490966796875,0.1741943359375,8,nan,nan
쒕,U+C495,0,0,0,0,0,0.182373046875,0.7421875,0.15496826171875,5,nan,nan
쒖,U+C496,0,0,1,1,0,0.17645263671875,0.75,0.17071533203125,14,nan,nan
쒗,U+C497,0,0,0,0,0,0.18109130859375,0.70953369140625,0.171875,5,nan,nan
쒘,U+C498,0,0,1,1,0,0.16534423828125,0.69818115234375,0.1707763671875,8,nan,nan
쒙,U+C499,0,0,1,1,0,0.171630859375,0.6767578125,0.17254638671875,6,nan,nan
쒚,U+C49A,0,0,0,0,0,0.16290283203125,0.84375,0.175048828125,10,nan,nan
쒛,U+C49B,0,0,0,0,0,0.18048095703125,0.671875,0.16796875,9,nan,nan
쒜,U+C49C,0,0,0,0,0,0.1435546875,0.6910400390625,0.1396484375,4,nan,nan
쒝,U+C49D,0,0,0,0,0,0.1693115234375,0.789306640625,0.1700439453125,5,nan,nan
쒞,U+C49E,0,0,1,1,0,0.1954345703125,0.796875,0.18157958984375,5,nan,nan
쒟,U+C49F,0,0,0,0,0,0.17755126953125,0.7421875,0.1722412109375,6,nan,nan
쒠,U+C4A0,0,0,0,0,0,0.1859130859375,0.74810791015625,0.19464111328125,4,nan,nan
쒡,U+C4A1,0,0,1,1,0,0.1922607421875,0.775146484375,0.19342041015625,7,nan,nan
쒢,U+C4A2,0,0,1,1,0,0.1971435546875,0.75189208984375,0.19110107421875,6,nan,nan
쒣,U+C4A3,0,0,1,1,0,0.19110107421875,0.73114013671875,0.1864013671875,5,nan,nan
쒤,U+C4A4,0,0,0,0,0,0.17919921875,0.749267578125,0.189697265625,10,nan,nan
쒥,U+C4A5,0,0,0,0,0,0.21380615234375,0.749267578125,0.21435546875,6,nan,nan
쒦,U+C4A6,0,0,0,0,0,0.2064208984375,0.75189208984375,0.21630859375,7,nan,nan
쒧,U+C4A7,0,0,0,0,0,0.18829345703125,0.7734375,0.20440673828125,9,nan,nan
쒨,U+C4A8,0,0,0,0,0,0.20928955078125,0.8046875,0.199951171875,6,nan,nan
쒩,U+C4A9,0,0,0,0,0,0.21063232421875,0.78582763671875,0.2193603515625,7,nan,nan
쒪,U+C4AA,0,0,1,1,0,0.21112060546875,0.78125,0.21868896484375,8,nan,nan
쒫,U+C4AB,0,0,0,0,0,0.21624755859375,0.78125,0.22149658203125,5,nan,nan
쒬,U+C4AC,0,0,0,0,0,0.1949462890625,0.7117919921875,0.192626953125,8,nan,nan
쒭,U+C4AD,0,0,0,0,0,0.18719482421875,0.708984375,0.1866455078125,7,nan,nan
쒮,U+C4AE,0,0,0,0,0,0.20233154296875,0.76904296875,0.20196533203125,8,nan,nan
쒯,U+C4AF,0,0,0,0,0,0.177001953125,0.715087890625,0.16082763671875,5,nan,nan
쒰,U+C4B0,0,0,0,0,0,0.19073486328125,0.762939453125,0.1844482421875,6,nan,nan
쒱,U+C4B1,0,0,0,0,0,0.1998291015625,0.765625,0.16656494140625,6,nan,nan
쒲,U+C4B2,0,0,1,1,0,0.1766357421875,0.7237548828125,0.17486572265625,6,nan,nan
쒳,U+C4B3,0,0,0,0,0,0.217041015625,0.74005126953125,0.19622802734375,5,nan,nan
쒴,U+C4B4,0,0,1,1,0,0.19647216796875,0.75537109375,0.18084716796875,5,nan,nan
쒵,U+C4B5,0,0,1,1,0,0.2120361328125,0.7470703125,0.193359375,6,nan,nan
쒶,U+C4B6,0,0,0,0,0,0.19085693359375,0.78582763671875,0.19580078125,6,nan,nan
쒷,U+C4B7,0,0,0,0,0,0.22369384765625,0.765625,0.1827392578125,2,nan,nan
쒸,U+C4B8,0,0,0,0,0,0.11883544921875,0.522216796875,0.11444091796875,2,nan,nan
쒹,U+C4B9,0,0,0,0,0,0.140625,0.67437744140625,0.13360595703125,3,nan,nan
쒺,U+C4BA,0,0,1,1,0,0.16278076171875,0.68115234375,0.1527099609375,7,nan,nan
쒻,U+C4BB,0,0,0,0,0,0.1610107421875,0.68682861328125,0.1514892578125,5,nan,nan
쒼,U+C4BC,0,0,0,0,0,0.1475830078125,0.7265625,0.15679931640625,5,nan,nan
쒽,U+C4BD,0,0,1,1,0,0.1654052734375,0.726318359375,0.16253662109375,6,nan,nan
쒾,U+C4BE,0,0,1,1,0,0.17669677734375,0.7421875,0.171875,4,nan,nan
쒿,U+C4BF,0,0,1,1,0,0.1597900390625,0.6844482421875,0.15338134765625,4,nan,nan
쓀,U+C4C0,0,0,0,0,0,0.17156982421875,0.6998291015625,0.1685791015625,5,nan,nan
쓁,U+C4C1,0,0,0,0,0,0.1644287109375,0.75189208984375,0.1805419921875,11,nan,nan
쓂,U+C4C2,0,0,0,0,0,0.178466796875,0.71875,0.197021484375,7,nan,nan
쓃,U+C4C3,0,0,0,0,0,0.18341064453125,0.8203125,0.195068359375,6,nan,nan
쓄,U+C4C4,0,0,0,0,0,0.18145751953125,0.73638916015625,0.17486572265625,3,nan,nan
쓅,U+C4C5,0,0,0,0,0,0.18853759765625,0.8074951171875,0.19091796875,4,nan,nan
쓆,U+C4C6,0,0,1,1,0,0.170166015625,0.78125,0.18157958984375,9,nan,nan
쓇,U+C4C7,0,0,0,0,0,0.20233154296875,0.765625,0.193603515625,6,nan,nan
쓈,U+C4C8,0,0,0,0,0,0.16558837890625,0.65728759765625,0.15716552734375,3,nan,nan
쓉,U+C4C9,0,0,0,0,0,0.16033935546875,0.63916015625,0.14874267578125,4,nan,nan
쓊,U+C4CA,0,0,0,0,0,0.19287109375,0.7906494140625,0.17431640625,2,nan,nan
쓋,U+C4CB,0,0,0,0,0,0.14599609375,0.598388671875,0.1309814453125,4,nan,nan
쓌,U+C4CC,0,0,0,0,0,0.171630859375,0.7073974609375,0.154296875,3,nan,nan
쓍,U+C4CD,0,0,0,0,0,0.166259765625,0.6953125,0.15338134765625,5,nan,nan
쓎,U+C4CE,0,0,1,1,0,0.1552734375,0.722900390625,0.14630126953125,5,nan,nan
쓏,U+C4CF,0,0,0,0,0,0.17425537109375,0.7265625,0.1640625,9,nan,nan
쓐,U+C4D0,0,0,1,1,0,0.1640625,0.688720703125,0.14935302734375,5,nan,nan
쓑,U+C4D1,0,0,1,1,0,0.15673828125,0.6796875,0.15765380859375,4,nan,nan
쓒,U+C4D2,0,0,0,0,0,0.1419677734375,0.69818115234375,0.15277099609375,4,nan,nan
쓓,U+C4D3,0,0,0,0,0,0.167236328125,0.7286376953125,0.15966796875,7,nan,nan
쓔,U+C4D4,0,0,0,0,0,0.13446044921875,0.75048828125,0.11376953125,2,nan,nan
쓕,U+C4D5,0,0,0,0,0,0.14990234375,0.7734375,0.14495849609375,7,nan,nan
쓖,U+C4D6,0,0,1,1,0,0.1746826171875,0.7890625,0.157470703125,5,nan,nan
쓗,U+C4D7,0,0,0,0,0,0.1600341796875,0.815185546875,0.15118408203125,6,nan,nan
쓘,U+C4D8,0,0,0,0,0,0.15948486328125,0.80224609375,0.13623046875,5,nan,nan
쓙,U+C4D9,0,0,1,1,0,0.16571044921875,0.8203125,0.16510009765625,4,nan,nan
쓚,U+C4DA,0,0,1,1,0,0.14984130859375,0.765625,0.1494140625,4,nan,nan
쓛,U+C4DB,0,0,1,1,0,0.15216064453125,0.8046875,0.14971923828125,2,nan,nan
쓜,U+C4DC,0,0,0,0,0,0.1964111328125,0.7890625,0.16766357421875,4,nan,nan
쓝,U+C4DD,0,0,0,0,0,0.20928955078125,0.8515625,0.17401123046875,4,nan,nan
쓞,U+C4DE,0,0,0,0,0,0.20086669921875,0.86041259765625,0.19775390625,2,nan,nan
쓟,U+C4DF,0,0,0,0,0,0.1925048828125,0.796875,0.18792724609375,5,nan,nan
쓠,U+C4E0,0,0,0,0,0,0.19354248046875,0.828125,0.17901611328125,3,nan,nan
쓡,U+C4E1,0,0,0,0,0,0.19549560546875,0.8515625,0.1917724609375,7,nan,nan
쓢,U+C4E2,0,0,1,1,0,0.1905517578125,0.8828125,0.195068359375,6,nan,nan
쓣,U+C4E3,0,0,0,0,0,0.18756103515625,0.8046875,0.1822509765625,7,nan,nan
쓤,U+C4E4,0,0,0,0,0,0.1639404296875,0.796875,0.16351318359375,4,nan,nan
쓥,U+C4E5,0,0,0,0,0,0.16998291015625,0.8046875,0.16168212890625,6,nan,nan
쓦,U+C4E6,0,0,0,0,0,0.17730712890625,0.765625,0.15509033203125,4,nan,nan
쓧,U+C4E7,0,0,0,0,0,0.16064453125,0.68505859375,0.1290283203125,4,nan,nan
쓨,U+C4E8,0,0,0,0,0,0.17138671875,0.7734375,0.14849853515625,2,nan,nan
쓩,U+C4E9,0,0,0,0,0,0.1712646484375,0.68212890625,0.128662109375,3,nan,nan
쓪,U+C4EA,0,0,1,1,0,0.16900634765625,0.7421875,0.15008544921875,2,nan,nan
쓫,U+C4EB,0,0,0,0,0,0.17193603515625,0.7109375,0.14422607421875,5,nan,nan
쓬,U+C4EC,0,0,1,1,0,0.169677734375,0.78125,0.15826416015625,5,nan,nan
쓭,U+C4ED,0,0,1,1,0,0.1888427734375,0.78125,0.160888671875,3,nan,nan
쓮,U+C4EE,0,0,0,0,0,0.17877197265625,0.8359375,0.18524169921875,6,nan,nan
쓯,U+C4EF,0,0,0,0,0,0.18487548828125,0.7734375,0.1580810546875,4,nan,nan
쓰,U+C4F0,0,0,0,0,0,0.085693359375,0.51654052734375,0.084228515625,3,nan,nan
쓱,U+C4F1,0,0,0,0,0,0.135986328125,0.765625,0.12054443359375,3,nan,nan
쓲,U+C4F2,0,0,1,1,0,0.155029296875,0.876708984375,0.1478271484375,6,nan,nan
쓳,U+C4F3,0,0,0,0,0,0.13970947265625,0.7532958984375,0.13623046875,4,nan,nan
쓴,U+C4F4,0,0,0,0,0,0.13409423828125,0.71142578125,0.11505126953125,3,nan,nan
쓵,U+C4F5,0,0,1,1,0,0.1568603515625,0.734375,0.14471435546875,3,nan,nan
쓶,U+C4F6,0,0,1,1,0,0.1702880859375,0.7921142578125,0.15966796875,4,nan,nan
쓷,U+C4F7,0,0,1,1,0,0.16363525390625,0.8125,0.14276123046875,6,nan,nan
쓸,U+C4F8,0,0,0,0,1,0.19781494140625,0.8203125,0.17529296875,3,22.208077880275116,0.9371612629974145
쓹,U+C4F9,0,0,0,0,0,0.19677734375,0.8671875,0.17694091796875,6,nan,nan
쓺,U+C4FA,0,0,0,0,0,0.1949462890625,0.8359375,0.1910400390625,6,nan,nan
쓻,U+C4FB,0,0,0,0,0,0.1817626953125,0.78125,0.1827392578125,5,nan,nan
쓼,U+C4FC,0,0,0,0,0,0.18450927734375,0.8828125,0.17523193359375,4,nan,nan
쓽,U+C4FD,0,0,0,0,0,0.1844482421875,0.84490966796875,0.17486572265625,6,nan,nan
쓾,U+C4FE,0,0,1,1,0,0.17767333984375,0.83056640625,0.17584228515625,4,nan,nan
쓿,U+C4FF,0,0,0,0,0,0.19903564453125,0.859375,0.18963623046875,5,nan,nan
씀,U+C500,0,0,0,0,0,0.1634521484375,0.87591552734375,0.15850830078125,6,nan,nan
씁,U+C501,0,0,0,0,0,0.15032958984375,0.765625,0.1478271484375,3,nan,nan
씂,U+C502,0,0,0,0,0,0.1669921875,0.809814453125,0.154541015625,4,nan,nan
씃,U+C503,0,0,0,0,0,0.13580322265625,0.7236328125,0.11322021484375,2,nan,nan
씄,U+C504,0,0,0,0,0,0.150146484375,0.76904296875,0.13885498046875,4,nan,nan
씅,U+C505,0,0,0,0,0,0.14111328125,0.70159912109375,0.10491943359375,3,nan,nan
씆,U+C506,0,0,1,1,0,0.15435791015625,0.7767333984375,0.12933349609375,3,nan,nan
씇,U+C507,0,0,0,0,0,0.1427001953125,0.79840087890625,0.14190673828125,5,nan,nan
씈,U+C508,0,0,1,1,0,0.15203857421875,0.75,0.14263916015625,5,nan,nan
씉,U+C509,0,0,1,1,0,0.1710205078125,0.732421875,0.15875244140625,3,nan,nan
씊,U+C50A,0,0,0,0,0,0.1815185546875,0.8359375,0.1614990234375,6,nan,nan
씋,U+C50B,0,0,0,0,0,0.148681640625,0.7890625,0.14373779296875,7,nan,nan
씌,U+C50C,0,0,0,0,0,0.10992431640625,0.634033203125,0.1131591796875,2,nan,nan
씍,U+C50D,0,0,0,0,0,0.13787841796875,0.703125,0.13616943359375,4,nan,nan
씎,U+C50E,0,0,1,1,0,0.15191650390625,0.6756591796875,0.15460205078125,5,nan,nan
씏,U+C50F,0,0,0,0,0,0.15875244140625,0.764404296875,0.161865234375,3,nan,nan
씐,U+C510,0,0,0,0,0,0.14276123046875,0.703125,0.1358642578125,4,nan,nan
씑,U+C511,0,0,1,1,0,0.1583251953125,0.7613525390625,0.16278076171875,6,nan,nan
씒,U+C512,0,0,1,1,0,0.16888427734375,0.6646728515625,0.1656494140625,7,nan,nan
씓,U+C513,0,0,1,1,0,0.14056396484375,0.70751953125,0.15081787109375,7,nan,nan
씔,U+C514,0,0,0,0,0,0.15277099609375,0.64337158203125,0.16680908203125,5,nan,nan
씕,U+C515,0,0,0,0,0,0.17254638671875,0.658447265625,0.17559814453125,5,nan,nan
씖,U+C516,0,0,0,0,0,0.171630859375,0.661376953125,0.18304443359375,6,nan,nan
씗,U+C517,0,0,0,0,0,0.17242431640625,0.7073974609375,0.18157958984375,5,nan,nan
씘,U+C518,0,0,0,0,0,0.18017578125,0.7459716796875,0.16888427734375,8,nan,nan
씙,U+C519,0,0,0,0,0,0.17822265625,0.718994140625,0.1910400390625,3,nan,nan
씚,U+C51A,0,0,1,1,0,0.1522216796875,0.7056884765625,0.1707763671875,7,nan,nan
씛,U+C51B,0,0,0,0,0,0.194580078125,0.68212890625,0.19085693359375,6,nan,nan
씜,U+C51C,0,0,0,0,0,0.13702392578125,0.62774658203125,0.15545654296875,4,nan,nan
씝,U+C51D,0,0,0,0,0,0.14617919921875,0.65087890625,0.1552734375,3,nan,nan
씞,U+C51E,0,0,0,0,0,0.177978515625,0.753662109375,0.16650390625,3,nan,nan
씟,U+C51F,0,0,0,0,0,0.13873291015625,0.640380859375,0.1314697265625,3,nan,nan
씠,U+C520,0,0,0,0,0,0.1644287109375,0.701904296875,0.1519775390625,4,nan,nan
씡,U+C521,0,0,0,0,0,0.15570068359375,0.6875,0.134521484375,4,nan,nan
씢,U+C522,0,0,1,1,0,0.15142822265625,0.671875,0.15234375,3,nan,nan
씣,U+C523,0,0,0,0,0,0.16546630859375,0.744140625,0.158447265625,5,nan,nan
씤,U+C524,0,0,1,1,0,0.15875244140625,0.68988037109375,0.15869140625,2,nan,nan
씥,U+C525,0,0,1,1,0,0.15338134765625,0.661376953125,0.1602783203125,4,nan,nan
씦,U+C526,0,0,0,0,0,0.1837158203125,0.7421875,0.16766357421875,4,nan,nan
씧,U+C527,0,0,0,0,0,0.16424560546875,0.81634521484375,0.1416015625,7,nan,nan
씨,U+C528,0,0,0,0,0,0.10723876953125,0.653076171875,0.09197998046875,2,nan,nan
씩,U+C529,0,0,0,0,0,0.10931396484375,0.6640625,0.10455322265625,3,nan,nan
씪,U+C52A,0,0,1,1,0,0.1357421875,0.7578125,0.12811279296875,4,nan,nan
씫,U+C52B,0,0,0,0,0,0.13232421875,0.69427490234375,0.12615966796875,4,nan,nan
씬,U+C52C,0,0,0,0,0,0.12469482421875,0.651123046875,0.1065673828125,3,nan,nan
씭,U+C52D,0,0,1,1,0,0.1502685546875,0.7265625,0.13470458984375,5,nan,nan
씮,U+C52E,0,0,1,1,0,0.1427001953125,0.75,0.149169921875,7,nan,nan
씯,U+C52F,0,0,1,1,0,0.12689208984375,0.671875,0.12030029296875,3,nan,nan
씰,U+C530,0,0,0,0,0,0.13824462890625,0.68988037109375,0.13818359375,4,nan,nan
씱,U+C531,0,0,0,0,0,0.15887451171875,0.7476806640625,0.1669921875,7,nan,nan
씲,U+C532,0,0,0,0,0,0.16278076171875,0.65087890625,0.16705322265625,4,nan,nan
씳,U+C533,0,0,0,0,0,0.1533203125,0.703125,0.16705322265625,4,nan,nan
씴,U+C534,0,0,0,0,0,0.162841796875,0.7578125,0.15313720703125,3,nan,nan
씵,U+C535,0,0,0,0,0,0.1513671875,0.8125,0.16241455078125,7,nan,nan
씶,U+C536,0,0,1,1,0,0.1427001953125,0.6953125,0.14959716796875,6,nan,nan
씷,U+C537,0,0,0,0,0,0.1619873046875,0.744140625,0.17376708984375,10,nan,nan
씸,U+C538,0,0,0,0,0,0.13726806640625,0.66064453125,0.12957763671875,3,nan,nan
씹,U+C539,0,0,0,0,0,0.13079833984375,0.63720703125,0.12286376953125,3,nan,nan
씺,U+C53A,0,0,0,0,0,0.14801025390625,0.6796875,0.14129638671875,4,nan,nan
씻,U+C53B,0,0,0,0,0,0.120849609375,0.5855712890625,0.099853515625,3,nan,nan
씼,U+C53C,0,0,0,0,0,0.13421630859375,0.6690673828125,0.1273193359375,3,nan,nan
씽,U+C53D,0,0,0,0,0,0.16015625,0.671875,0.1121826171875,4,nan,nan
씾,U+C53E,0,0,1,1,0,0.12396240234375,0.66375732421875,0.11895751953125,4,nan,nan
씿,U+C53F,0,0,0,0,0,0.1162109375,0.6875,0.1282958984375,5,nan,nan
앀,U+C540,0,0,1,1,0,0.12646484375,0.628173828125,0.1185302734375,4,nan,nan
앁,U+C541,0,0,1,1,0,0.14208984375,0.671875,0.13983154296875,3,nan,nan
앂,U+C542,0,0,0,0,0,0.138427734375,0.65887451171875,0.130859375,4,nan,nan
앃,U+C543,0,0,0,0,0,0.12225341796875,0.6484375,0.1126708984375,6,nan,nan
아,U+C544,0,0,0,0,0,0.07806396484375,0.61767578125,0.090087890625,2,nan,nan
악,U+C545,0,0,0,0,0,0.07952880859375,0.60809326171875,0.07958984375,5,nan,nan
앆,U+C546,0,0,1,1,0,0.06915283203125,0.62060546875,0.08270263671875,6,nan,nan
앇,U+C547,0,0,0,0,0,0.10546875,0.599853515625,0.10418701171875,7,nan,nan
안,U+C548,0,0,0,0,0,0.07684326171875,0.570556640625,0.0826416015625,4,nan,nan
앉,U+C549,0,0,1,1,0,0.08966064453125,0.56414794921875,0.10394287109375,5,nan,nan
않,U+C54A,0,0,1,1,0,0.10272216796875,0.6640625,0.11297607421875,5,nan,nan
앋,U+C54B,0,0,1,1,0,0.07794189453125,0.60546875,0.0909423828125,6,nan,nan
알,U+C54C,0,0,0,0,0,0.0797119140625,0.5859375,0.0926513671875,5,nan,nan
앍,U+C54D,0,0,0,0,0,0.09771728515625,0.5703125,0.10260009765625,6,nan,nan
앎,U+C54E,0,0,0,0,0,0.110107421875,0.59686279296875,0.126220703125,6,nan,nan
앏,U+C54F,0,0,0,0,0,0.1199951171875,0.599853515625,0.13787841796875,5,nan,nan
앐,U+C550,0,0,0,0,0,0.12982177734375,0.5908203125,0.12945556640625,7,nan,nan
앑,U+C551,0,0,0,0,0,0.07562255859375,0.5703125,0.0985107421875,8,nan,nan
앒,U+C552,0,0,1,1,0,0.098388671875,0.5859375,0.11761474609375,11,nan,nan
앓,U+C553,0,0,0,0,0,0.11834716796875,0.6015625,0.12823486328125,7,nan,nan
암,U+C554,0,0,0,0,0,0.1002197265625,0.60272216796875,0.10186767578125,6,nan,nan
압,U+C555,0,0,0,0,0,0.092529296875,0.5950927734375,0.09906005859375,4,nan,nan
앖,U+C556,0,0,0,0,0,0.08740234375,0.5303955078125,0.1075439453125,5,nan,nan
앗,U+C557,0,0,0,0,0,0.10491943359375,0.64599609375,0.10052490234375,3,nan,nan
았,U+C558,0,0,0,0,0,0.1072998046875,0.5882568359375,0.1046142578125,5,nan,nan
앙,U+C559,0,0,0,0,0,0.10888671875,0.6329345703125,0.0859375,4,nan,nan
앚,U+C55A,0,0,1,1,0,0.06927490234375,0.58831787109375,0.0863037109375,5,nan,nan
앛,U+C55B,0,0,0,0,0,0.1109619140625,0.5950927734375,0.1082763671875,4,nan,nan
앜,U+C55C,0,0,1,1,0,0.08709716796875,0.6328125,0.091064453125,6,nan,nan
앝,U+C55D,0,0,1,1,0,0.0941162109375,0.51953125,0.0989990234375,3,nan,nan
앞,U+C55E,0,0,0,0,0,0.10235595703125,0.561279296875,0.103515625,4,nan,nan
앟,U+C55F,0,0,0,0,0,0.1253662109375,0.64251708984375,0.09912109375,3,nan,nan
애,U+C560,0,0,0,0,0,0.0804443359375,0.273681640625,0.06878662109375,2,nan,nan
액,U+C561,0,0,0,0,0,0.09747314453125,0.47467041015625,0.090087890625,4,nan,nan
앢,U+C562,0,0,1,1,0,0.11614990234375,0.51593017578125,0.107421875,4,nan,nan
앣,U+C563,0,0,0,0,0,0.1251220703125,0.55218505859375,0.11285400390625,5,nan,nan
앤,U+C564,0,0,0,0,0,0.12396240234375,0.6180419921875,0.12164306640625,3,nan,nan
앥,U+C565,0,0,1,1,0,0.09857177734375,0.48828125,0.1119384765625,6,nan,nan
앦,U+C566,0,0,1,1,0,0.1090087890625,0.5499267578125,0.12701416015625,5,nan,nan
앧,U+C567,0,0,1,1,0,0.0928955078125,0.477783203125,0.095458984375,4,nan,nan
앨,U+C568,0,0,0,0,0,0.10491943359375,0.5655517578125,0.10992431640625,4,nan,nan
앩,U+C569,0,0,0,0,0,0.1207275390625,0.494384765625,0.1201171875,5,nan,nan
앪,U+C56A,0,0,0,0,0,0.1502685546875,0.5712890625,0.15106201171875,6,nan,nan
앫,U+C56B,0,0,0,0,0,0.1417236328125,0.6031494140625,0.1453857421875,9,nan,nan
앬,U+C56C,0,0,0,0,0,0.14874267578125,0.62255859375,0.1365966796875,4,nan,nan
앭,U+C56D,0,0,0,0,0,0.145263671875,0.5914306640625,0.14605712890625,6,nan,nan
앮,U+C56E,0,0,1,1,0,0.13128662109375,0.558837890625,0.12396240234375,3,nan,nan
앯,U+C56F,0,0,0,0,0,0.12359619140625,0.59271240234375,0.13336181640625,5,nan,nan
앰,U+C570,0,0,0,0,0,0.12664794921875,0.59686279296875,0.12542724609375,4,nan,nan
앱,U+C571,0,0,0,0,0,0.13226318359375,0.51727294921875,0.1217041015625,4,nan,nan
앲,U+C572,0,0,0,0,0,0.12176513671875,0.533935546875,0.1209716796875,5,nan,nan
앳,U+C573,0,0,0,0,0,0.13201904296875,0.5218505859375,0.1126708984375,3,nan,nan
앴,U+C574,0,0,0,0,0,0.1527099609375,0.599853515625,0.13079833984375,3,nan,nan
앵,U+C575,0,0,0,0,0,0.11566162109375,0.49664306640625,0.0982666015625,3,nan,nan
앶,U+C576,0,0,1,1,0,0.09063720703125,0.4647216796875,0.0902099609375,3,nan,nan
앷,U+C577,0,0,0,0,0,0.11224365234375,0.556640625,0.1141357421875,5,nan,nan
앸,U+C578,0,0,1,1,0,0.1114501953125,0.5013427734375,0.11474609375,4,nan,nan
앹,U+C579,0,0,1,1,0,0.119140625,0.4669189453125,0.1217041015625,4,nan,nan
앺,U+C57A,0,0,0,0,0,0.12420654296875,0.45263671875,0.12127685546875,3,nan,nan
앻,U+C57B,0,0,0,0,0,0.14215087890625,0.6005859375,0.11907958984375,4,nan,nan
야,U+C57C,0,0,0,0,0,0.07958984375,0.4454345703125,0.07275390625,2,nan,nan
약,U+C57D,0,0,0,0,0,0.107421875,0.66064453125,0.090576171875,4,nan,nan
앾,U+C57E,0,0,1,1,0,0.093017578125,0.615234375,0.09521484375,7,nan,nan
앿,U+C57F,0,0,0,0,0,0.09381103515625,0.530517578125,0.10272216796875,7,nan,nan
얀,U+C580,0,0,0,0,0,0.078125,0.462890625,0.08349609375,3,nan,nan
얁,U+C581,0,0,1,1,0,0.09576416015625,0.533935546875,0.10113525390625,4,nan,nan
얂,U+C582,0,0,1,1,0,0.1126708984375,0.58831787109375,0.11370849609375,6,nan,nan
얃,U+C583,0,0,1,1,0,0.0816650390625,0.4923095703125,0.08111572265625,6,nan,nan
얄,U+C584,0,0,0,0,0,0.11907958984375,0.53466796875,0.11529541015625,5,nan,nan
얅,U+C585,0,0,0,0,0,0.09332275390625,0.576171875,0.10101318359375,6,nan,nan
얆,U+C586,0,0,0,0,0,0.11285400390625,0.6055908203125,0.1243896484375,8,nan,nan
얇,U+C587,0,0,0,0,0,0.12103271484375,0.561767578125,0.1221923828125,3,nan,nan
얈,U+C588,0,0,0,0,0,0.13671875,0.6953125,0.130859375,5,nan,nan
얉,U+C589,0,0,0,0,0,0.11102294921875,0.5712890625,0.1104736328125,3,nan,nan
얊,U+C58A,0,0,1,1,0,0.098388671875,0.59033203125,0.10833740234375,6,nan,nan
얋,U+C58B,0,0,0,0,0,0.09637451171875,0.5733642578125,0.112548828125,7,nan,nan
